Id,items-links-href,Address,Address-city,Price,Year,SqMtr,Rooms,Code
1547411942-1390,https://www.funda.nl/koop/verkocht/delft/huis-40524492-klinkerbuurt-3-fase-2-bouwnr-89/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 89),2628 ZT Delft,"452,500",2018,161,5,2628
1547408313-593,https://www.funda.nl/koop/verkocht/delft/appartement-40550069-icarusweg-35/?navigateSource=resultlist,Icarusweg 35,2624 BE Delft,"265,000",2007,80,3,2624
1547408462-625,https://www.funda.nl/koop/verkocht/delft/appartement-49300032-afrikalaan-180/?navigateSource=resultlist,Afrikalaan 180,2622 LS Delft,"180,000",1992,93,3,2622
1547410863-1150,https://www.funda.nl/koop/verkocht/delft/huis-40692026-sandinoweg-65/?navigateSource=resultlist,Sandinoweg 65,2622 DW Delft,"329,500",1993,144,6,2622
1547411319-1251,https://www.funda.nl/koop/verkocht/delft/appartement-40855731-nieuwelaan-116/?navigateSource=resultlist,Nieuwelaan 116,2611 SB Delft,"575,000",1910,142,3,2611
1547411091-1201,https://www.funda.nl/koop/verkocht/delft/huis-40710994-molstraat-48/?navigateSource=resultlist,Molstraat 48,2611 EN Delft,"325,000",1901,77,4,2611
1547412071-1416,https://www.funda.nl/koop/verkocht/delft/huis-40524420-klinkerbuurt-3-fase-2-bouwnr-95/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 95),2628 ZT Delft,"363,000",2018,126,4,2628
1547409082-761,https://www.funda.nl/koop/verkocht/delft/huis-40580933-laan-van-bentvelsen-8/?navigateSource=resultlist,Laan van Bentvelsen 8,2614 KH Delft,"384,000",2016,126,4,2614
1547409881-932,https://www.funda.nl/koop/verkocht/delft/huis-40487241-zuidmade-74/?navigateSource=resultlist,Zuidmade 74,2614 MB Delft,"350,000",2011,125,5,2614
1547412370-1483,https://www.funda.nl/koop/verkocht/delft/huis-40836284-rietveld-185/?navigateSource=resultlist,Rietveld 185,2611 LK Delft,"349,000",1863,73,3,2611
1547408217-572,https://www.funda.nl/koop/verkocht/delft/huis-40495764-rotterdamseweg-45/?navigateSource=resultlist,Rotterdamseweg 45,2628 AJ Delft,"319,500",1892,94,5,2628
1547409716-895,https://www.funda.nl/koop/verkocht/delft/huis-40654495-rietveld-173/?navigateSource=resultlist,Rietveld 173,2611 LK Delft,"239,000",1906,60,3,2611
1547409902-936,https://www.funda.nl/koop/verkocht/delft/appartement-40549384-ezelsveldlaan-103/?navigateSource=resultlist,Ezelsveldlaan 103,2611 RV Delft,"290,000",1930,86,2,2611
1547411100-1203,https://www.funda.nl/koop/verkocht/delft/appartement-40679029-achterom-103/?navigateSource=resultlist,Behind 103,2611 PM Delft,"374,500",1906,103,5,2611
1547409401-830,https://www.funda.nl/koop/verkocht/delft/appartement-40508544-persijnlaan-60/?navigateSource=resultlist,Persijnlaan 60,2614 AC Delft,"167,500",1959,65,3,2614
1547411829-1365,https://www.funda.nl/koop/verkocht/delft/huis-40426485-klinkerbuurt-3-fase-1-bouwnr-65/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 65),2628 ZR Delft,"357,000",2018,126,5,2628
1547407664-449,https://www.funda.nl/koop/verkocht/delft/huis-49336181-antoon-coolenlaan-43/?navigateSource=resultlist,Antoon Coolenlaan 43,2624 NW Delft,"325,000",1969,131,5,2624
1547408479-629,https://www.funda.nl/koop/verkocht/delft/appartement-40579903-kruisstraat-20/?navigateSource=resultlist,Kruisstraat 20,2611 MJ Delft,"175,000",1980,51,2,2611
1547407892-499,https://www.funda.nl/koop/verkocht/delft/huis-49395215-annastraat-37/?navigateSource=resultlist,Annastraat 37,2611 VW Delft,"585,000",1895,170,8,2611
1547409468-845,https://www.funda.nl/koop/verkocht/delft/huis-40511379-raamstraat-114/?navigateSource=resultlist,Raamstraat 114,2613 SG Delft,"239,000",1934,92,4,2613
1547409598-871,https://www.funda.nl/koop/verkocht/delft/appartement-40521788-pijperring-148/?navigateSource=resultlist,Pijpperring 148,2625 EL Delft,"105,000",1969,86,4,2625
1547410783-1132,https://www.funda.nl/koop/verkocht/delft/appartement-40680094-aart-van-der-leeuwlaan-176/?navigateSource=resultlist,Aart van der Leeuwlaan 176,2624 LH Delft,"200,000",1972,104,4,2624
1547413103-1640,https://www.funda.nl/koop/verkocht/delft/huis-40832777-azielaan-323/?navigateSource=resultlist,Aziëlaan 323,2622 JM Delft,"449,000",1989,185,8,2622
1547409125-770,https://www.funda.nl/koop/verkocht/delft/huis-49330370-laan-van-braat-15/?navigateSource=resultlist,Laan van Braat 15,2627 CL Delft,"409,000",2005,133,5,2627
1547412948-1611,https://www.funda.nl/koop/verkocht/delft/appartement-40626692-parkzoom-49/?navigateSource=resultlist,Parkzoom 49,2614 TC Delft,"725,000",1995,178,5,2614
1547408424-617,https://www.funda.nl/koop/verkocht/delft/huis-49314377-oude-delft-136/?navigateSource=resultlist,Oude Delft 136,2611 CG Delft,"1,195,000",1800,260,8,2611
1547409788-911,https://www.funda.nl/koop/verkocht/delft/appartement-40662210-bouwnummer-bouwnr-434/?navigateSource=resultlist,Building number (Building No. 434),2611 BV Delft,"205,000",2018,37,1,2611
1547412547-1522,https://www.funda.nl/koop/verkocht/delft/appartement-40610982-kruisstraat-62/?navigateSource=resultlist,Kruisstraat 62,2611 MJ Delft,"350,000",2006,86,3,2611
1547410640-1100,https://www.funda.nl/koop/verkocht/delft/appartement-40548684-jan-campertlaan-13/?navigateSource=resultlist,Jan Campertlaan 13,2624 NZ Delft,"190,000",1972,104,4,2624
1547412446-1500,https://www.funda.nl/koop/verkocht/delft/huis-40893594-van-heemstrastraat-13/?navigateSource=resultlist,Van Heemstrastraat 13,2613 CD Delft,"439,000",1933,115,5,2613
1547409507-851,https://www.funda.nl/koop/verkocht/delft/appartement-40572930-nassauplein-6/?navigateSource=resultlist,Nassauplein 6,2628 GS Delft,"215,000",1930,66,4,2628
1547412087-1420,https://www.funda.nl/koop/verkocht/delft/huis-40524434-klinkerbuurt-3-fase-2-bouwnr-114/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 114),2628 ZT Delft,"519,000",2018,177,5,2628
1547409245-796,https://www.funda.nl/koop/verkocht/delft/appartement-40533384-aart-van-der-leeuwlaan-39/?navigateSource=resultlist,Aart van der Leeuwlaan 39,2624 PK Delft,"175,000",1971,90,4,2624
1547408761-692,https://www.funda.nl/koop/verkocht/delft/huis-40414965-botswanastraat-11/?navigateSource=resultlist,Botswanastraat 11,2622 LE Delft,"309,000",1990,132,5,2622
1547409662-885,https://www.funda.nl/koop/verkocht/delft/huis-40531278-de-kringloop-24/?navigateSource=resultlist,De Kringloop 24,2614 WH Delft,"339,000",1992,127,5,2614
1547411129-1209,https://www.funda.nl/koop/verkocht/delft/appartement-40589008-guldenwater-1-bouwnr-1086/?navigateSource=resultlist,Guldenwater 1 (Building No. 1086),2613 JV Delft,"572,500",2018,132,4,2613
1547412033-1408,https://www.funda.nl/koop/verkocht/delft/huis-40524411-klinkerbuurt-3-fase-2-bouwnr-81/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 81),2628 ZT Delft,"387,000",2018,126,4,2628
1547412509-1514,https://www.funda.nl/koop/verkocht/delft/huis-40815715-pieter-hendrikstraat-7/?navigateSource=resultlist,Pieter Hendrikstraat 7,2611 XS Delft,"325,000",1896,105,4,2611
1547413221-1665,https://www.funda.nl/koop/verkocht/delft/huis-40870350-henry-dunantlaan-15/?navigateSource=resultlist,Henry Dunantlaan 15,2614 GJ Delft,"399,000",1965,152,6,2614
1547409927-942,https://www.funda.nl/koop/verkocht/delft/appartement-40592659-aart-van-der-leeuwlaan-96/?navigateSource=resultlist,Aart van der Leeuwlaan 96,2624 LE Delft,"225,000",1972,103,4,2624
1547411365-1262,https://www.funda.nl/koop/verkocht/delft/appartement-40738735-oude-delft-110-bn-1090/?navigateSource=resultlist,Oude Delft 110 bn 1090,2611 CE Delft,"323,000",2020,87,3,2611
1547412134-1430,https://www.funda.nl/koop/verkocht/delft/appartement-86211213-roland-holstlaan-710/?navigateSource=resultlist,Roland Holstlaan 710,2624 JC Delft,"159,500",1968,62,2,2624
1547411803-1359,https://www.funda.nl/koop/verkocht/delft/huis-40426479-klinkerbuurt-3-fase-1-bouwnr-59/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 59),2628 ZR Delft,"357,000",2018,126,5,2628
1547411293-1246,https://www.funda.nl/koop/verkocht/delft/huis-40658080-fortuinstraat-6/?navigateSource=resultlist,Fortuinstraat 6,2611 LW Delft,"242,500",1875,64,4,2611
1547412155-1435,https://www.funda.nl/koop/verkocht/delft/huis-40733172-oliemolen-7/?navigateSource=resultlist,Oil mill 7,2614 LH Delft,"430,000",2006,137,5,2614
1547408035-531,https://www.funda.nl/koop/verkocht/delft/huis-40437166-de-genestetstraat-29/?navigateSource=resultlist,De Genestetstraat 29,2612 RL Delft,"279,000",1918,84,4,2612
1547408018-528,https://www.funda.nl/koop/verkocht/delft/appartement-40413081-ezelsveldlaan-114/?navigateSource=resultlist,Ezelsveldlaan 114,2611 DK Delft,"275,000",2007,83,3,2611
1547411070-1196,https://www.funda.nl/koop/verkocht/delft/appartement-40621830-van-bossestraat-92/?navigateSource=resultlist,Van Bossestraat 92,2613 CS Delft,"285,000",1930,79,3,2613
1547409919-940,https://www.funda.nl/koop/verkocht/delft/appartement-40671945-van-adrichemstraat-143/?navigateSource=resultlist,Van Adrichemstraat 143,2614 BL Delft,"85,000",1965,30,1,2614
1547411133-1210,https://www.funda.nl/koop/verkocht/delft/appartement-40589009-guldenwater-1-bouwnr-1087/?navigateSource=resultlist,Guldenwater 1 (Building No. 1087),2613 JV Delft,"554,000",2018,133,4,2613
1547409253-798,https://www.funda.nl/koop/verkocht/delft/appartement-40535054-koningsveld-65/?navigateSource=resultlist,Koningsveld 65,2628 LK Delft,"489,000",2000,109,4,2628
1547411003-1181,https://www.funda.nl/koop/verkocht/delft/appartement-40713298-hendrik-tollensstraat-92/?navigateSource=resultlist,Hendrik Tollensstraat 92,2624 BJ Delft,"169,500",1968,65,4,2624
1547408006-525,https://www.funda.nl/koop/verkocht/delft/appartement-40494536-westvest-221/?navigateSource=resultlist,Westvest 221,2611 BZ Delft,"215,000",1984,79,3,2611
1547410269-1018,https://www.funda.nl/koop/verkocht/delft/huis-49066220-zuiverwonen-k15-bouwnummer-15/?navigateSource=resultlist,ZuiverWonen (K15) Building number 15,2614 KH Delft,"737,980",2018,160,1,2614
1547413293-1681,https://www.funda.nl/koop/verkocht/delft/huis-86363826-agatha-van-leidenlaan-8/?navigateSource=resultlist,Agatha van Leidenlaan 8,2628 LG Delft,"649,500",2000,170,8,2628
1547409986-955,https://www.funda.nl/koop/verkocht/delft/huis-40452437-het-slot-3/?navigateSource=resultlist,The Slot 3,2622 KH Delft,"850,000",2004,195,4,2622
1547409691-889,https://www.funda.nl/koop/verkocht/delft/appartement-40662206-bouwnummer-bouwnr-332/?navigateSource=resultlist,Building number (Building No. 332),2611 BV Delft,"205,000",2018,39,1,2611
1547411938-1389,https://www.funda.nl/koop/verkocht/delft/huis-40524491-klinkerbuurt-3-fase-2-bouwnr-88/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 88),2628 ZT Delft,"460,000",2018,161,5,2628
1547409207-787,https://www.funda.nl/koop/verkocht/delft/huis-40456124-molukkenstraat-2/?navigateSource=resultlist,Molukkenstraat 2,2612 EC Delft,"440,000",1944,134,6,2612
1547408453-623,https://www.funda.nl/koop/verkocht/delft/huis-40416142-pluympot-18/?navigateSource=resultlist,Pluympot 18,2611 LZ Delft,"259,000",1906,60,3,2611
1547411807-1360,https://www.funda.nl/koop/verkocht/delft/huis-40426470-klinkerbuurt-3-fase-1-bouwnr-60/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 60),2628 ZR Delft,"357,000",2018,126,5,2628
1547410129-987,https://www.funda.nl/koop/verkocht/delft/huis-40460595-ruys-de-beerenbrouckstraat-18/?navigateSource=resultlist,Ruys de Beerenbrouckstraat 18,2613 AT Delft,"650,000",1939,179,7,2613
1547410522-1074,https://www.funda.nl/koop/verkocht/delft/huis-40606802-van-bleyswijckstraat-15/?navigateSource=resultlist,Van Bleyswijckstraat 15,2613 RP Delft,"235,000",1896,63,4,2613
1547413213-1663,https://www.funda.nl/koop/verkocht/delft/appartement-40984512-buizerdlaan-56/?navigateSource=resultlist,Buizerdlaan 56,2623 JS Delft,"165,000",1987,70,3,2623
1547412484-1508,https://www.funda.nl/koop/verkocht/delft/appartement-40823227-oostblok-113/?navigateSource=resultlist,Eastern block 113,2612 KM Delft,"160,000",1982,70,3,2612
1547411217-1229,https://www.funda.nl/koop/verkocht/delft/appartement-40589031-guldenwater-2-bouwnr-224/?navigateSource=resultlist,Guldenwater 2 (Building No. 224),2613 JV Delft,"509,000",2018,121,4,2613
1547410113-983,https://www.funda.nl/koop/verkocht/delft/huis-40661170-uiverstraat-9/?navigateSource=resultlist,Uiverstraat 9,2623 RA Delft,"290,000",1984,122,4,2623
1547411407-1271,https://www.funda.nl/koop/verkocht/delft/huis-40719349-verlengde-singelstraat-73/?navigateSource=resultlist,Verlengde Singelstraat 73,2613 ET Delft,"250,000",1906,70,4,2613
1547411888-1378,https://www.funda.nl/koop/verkocht/delft/huis-40426498-klinkerbuurt-3-fase-1-bouwnr-78/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 78),2628 ZR Delft,"359,000",2018,126,5,2628
1547412627-1540,https://www.funda.nl/koop/verkocht/delft/huis-40549644-julianalaan-108/?navigateSource=resultlist,Julianalaan 108,2628 BK Delft,"639,000",1930,196,7,2628
1547408061-537,https://www.funda.nl/koop/verkocht/delft/huis-49383482-gelukkig-slot-bouwnr-5/?navigateSource=resultlist,Happy Slot (Building No. 5),2614 SR Delft,"395,000",2018,175,7,2614
1547412703-1557,https://www.funda.nl/koop/verkocht/delft/huis-40814987-noweetuinen-18/?navigateSource=resultlist,Noweetuinen 18,2614 KJ Delft,"399,000",2016,131,5,2614
1547408576-650,https://www.funda.nl/koop/verkocht/delft/appartement-40447596-roland-holstlaan-1131/?navigateSource=resultlist,Roland Holstlaan 1131,2624 KN Delft,"189,000",1968,96,4,2624
1547410868-1151,https://www.funda.nl/koop/verkocht/delft/appartement-40620491-foulkeslaan-110/?navigateSource=resultlist,Foulkeslaan 110,2625 RC Delft,"185,000",1980,95,4,2625
1547408546-644,https://www.funda.nl/koop/verkocht/delft/appartement-40579507-hendrik-tollensstraat-328/?navigateSource=resultlist,Hendrik Tollensstraat 328,2624 BT Delft,"120,000",1967,65,3,2624
1547409623-876,https://www.funda.nl/koop/verkocht/delft/huis-40598214-raad-van-europalaan-108/?navigateSource=resultlist,Council of Europalaan 108,2625 PC Delft,"339,000",1998,130,4,2625
1547412602-1534,https://www.funda.nl/koop/verkocht/delft/appartement-40893681-van-embdenstraat-102/?navigateSource=resultlist,Van Embdenstraat 102,2628 ZG Delft,"260,000",2009,103,3,2628
1547412045-1411,https://www.funda.nl/koop/verkocht/delft/huis-40524425-klinkerbuurt-3-fase-2-bouwnr-84/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 84),2628 ZT Delft,"363,000",2018,126,4,2628
1547412281-1463,https://www.funda.nl/koop/verkocht/delft/huis-40627147-prof-oudemansstraat-84/?navigateSource=resultlist,Prof. dr. Oudemansstraat 84,2628 KG Delft,"285,000",1949,101,5,2628
1547407656-447,https://www.funda.nl/koop/verkocht/delft/huis-49223666-singelstraat-67/?navigateSource=resultlist,Singelstraat 67,2613 EN Delft,"199,000",1900,56,4,2613
1547410855-1148,https://www.funda.nl/koop/verkocht/delft/appartement-86171285-foulkeslaan-26/?navigateSource=resultlist,Foulkeslaan 26,2625 PX Delft,"180,000",1973,95,4,2625
1547409451-842,https://www.funda.nl/koop/verkocht/delft/appartement-40656454-van-adrichemstraat-251/?navigateSource=resultlist,Van Adrichemstraat 251,2614 BP Delft,"80,500",1970,31,1,2614
1547412412-1492,https://www.funda.nl/koop/verkocht/delft/appartement-40882145-dirk-costerplein-113/?navigateSource=resultlist,Dirk Costerplein 113,2624 TV Delft,"119,000",1966,64,4,2624
1547412184-1442,https://www.funda.nl/koop/verkocht/delft/huis-40882766-sadatweg-55/?navigateSource=resultlist,Sadatweg 55,2622 PA Delft,"344,500",1992,119,5,2622
1547412210-1447,https://www.funda.nl/koop/verkocht/delft/huis-40870679-hoflaan-23/?navigateSource=resultlist,Hoflaan 23,2616 AA Delft,"795,000",2007,202,6,2616
1547408727-684,https://www.funda.nl/koop/verkocht/delft/huis-40551427-haya-van-somerenstraat-4/?navigateSource=resultlist,Haya van Somerenstraat 4,2614 HP Delft,"300,000",1989,117,5,2614
1547410354-1037,https://www.funda.nl/koop/verkocht/delft/appartement-40609426-roland-holstlaan-857/?navigateSource=resultlist,Roland Holstlaan 857,2624 KD Delft,"169,500",1968,74,3,2624
1547408166-560,https://www.funda.nl/koop/verkocht/delft/huis-49383416-gelukkig-slot-bouwnr-28/?navigateSource=resultlist,Happy Slot (Building No. 28),2614 SR Delft,"580,000",2018,188,5,2614
1547409558-862,https://www.funda.nl/koop/verkocht/delft/appartement-40468265-bastiaansplein-95/?navigateSource=resultlist,Bastiaansplein 95,2611 DC Delft,"450,000",2005,120,4,2611
1547411095-1202,https://www.funda.nl/koop/verkocht/delft/huis-40695674-hof-van-delftlaan-55/?navigateSource=resultlist,Hof van Delftlaan 55,2613 BK Delft,"400,000",1944,131,6,2613
1547408162-559,https://www.funda.nl/koop/verkocht/delft/huis-49383415-gelukkig-slot-bouwnr-26/?navigateSource=resultlist,Happy Slot (Building No. 26),2614 SR Delft,"625,000",2018,188,5,2614
1547408571-649,https://www.funda.nl/koop/verkocht/delft/appartement-40498718-roland-holstlaan-966/?navigateSource=resultlist,Roland Holstlaan 966,2624 JM Delft,"185,000",1968,76,3,2624
1547412163-1437,https://www.funda.nl/koop/verkocht/delft/appartement-40861470-prof-krausstraat-76/?navigateSource=resultlist,Prof. dr. Krausstraat 76,2628 JP Delft,"165,000",1935,52,2,2628
1547411230-1232,https://www.funda.nl/koop/verkocht/delft/appartement-40589045-guldenwater-2-bouwnr-234/?navigateSource=resultlist,Guldenwater 2 (Building No. 234),2613 JV Delft,"516,000",2018,121,4,2613
1547411344-1257,https://www.funda.nl/koop/verkocht/delft/huis-40676785-nieuwe-schoolstraat-40/?navigateSource=resultlist,Nieuwe Schoolstraat 40,2613 SJ Delft,"450,000",1883,122,5,2613
1547411403-1270,https://www.funda.nl/koop/verkocht/delft/huis-40674106-gerbrandylaan-38/?navigateSource=resultlist,Gerbrandylaan 38,2625 LR Delft,"695,000",1970,208,7,2625
1547410539-1078,https://www.funda.nl/koop/verkocht/delft/appartement-40693969-van-adrichemstraat-227/?navigateSource=resultlist,Van Adrichemstraat 227,2614 BN Delft,"119,500",1965,55,2,2614
1547411335-1255,https://www.funda.nl/koop/verkocht/delft/appartement-40859380-parkzoom-121/?navigateSource=resultlist,Parkzoom 121,2614 TD Delft,"395,000",2000,111,3,2614
1547410990-1178,https://www.funda.nl/koop/verkocht/delft/appartement-40500927-chilipad-41/?navigateSource=resultlist,Chilipad 41,2622 AZ Delft,"288,800",2018,77,3,2622
1547407993-522,https://www.funda.nl/koop/verkocht/delft/appartement-40454356-oostsingel-29/?navigateSource=resultlist,Oostsingel 29,2612 HC Delft,"325,000",1938,98,4,2612
1547412728-1563,https://www.funda.nl/koop/verkocht/delft/huis-40805911-lambarenestraat-29/?navigateSource=resultlist,Lambarenestraat 29,2622 DN Delft,"335,000",1990,122,5,2622
1547409527-856,https://www.funda.nl/koop/verkocht/delft/appartement-40508362-jj-slauerhofflaan-95/?navigateSource=resultlist,JJ Slauerhofflaan 95,2624 JW Delft,"250,000",1972,117,5,2624
1547407652-446,https://www.funda.nl/koop/verkocht/delft/huis-49302772-rooseveltlaan-7/?navigateSource=resultlist,Rooseveltlaan 7,2625 GL Delft,"315,000",1969,113,7,2625
1547409708-893,https://www.funda.nl/koop/verkocht/delft/huis-40513389-konijnensingel-2/?navigateSource=resultlist,Konijnensingel 2,2623 BJ Delft,"309,000",1978,110,4,2623
1547409241-795,https://www.funda.nl/koop/verkocht/delft/appartement-40573163-ezelsveldlaan-244/?navigateSource=resultlist,Ezelsveldlaan 244,2611 DL Delft,"280,000",2007,83,3,2611
